soldDate,playerId,name,country,position,age,heightCm,fromTeam,fromTeamId,toTeam,toTeamId,firstSeen,lastSeen,deadline,lastListPrice,soldPrice,value,salary,confirmedByTransferHistory,source,scanDate,scannedTeamId,scannedTeamName,direction
2024-12-28,1724685,"Larchevêque, André",FRA,Atakujący,27,203,FC Sète,129067,Bazofias,134124,,,,,216183,20174,5855,1,ClubTransferHistory,2026-06-04 18:29:10,129067,FC Sète,do
2024-12-28,1623789,"Minette, Paul-Alexandre",FRA,Atakujący,32,193,ZYX,131059,Mija na Escada FC,134079,,,,,111358,12540,3762,1,ClubTransferHistory,2026-06-04 18:30:47,131059,ZYX,do
2024-12-28,1637300,"Hartley, Karl Gustaf",INT,R,35,204,Mx Team,130473,Wśćiekłe Kaczuszki,128808,,,,,89074,15007,4502,1,ClubTransferHistory,2026-06-04 18:29:46,130473,Mx Team,do
2024-12-28,1635042,"Valente, Boanerges",BRA,L,32,178,Gato,130094,Jastarnia gorzów,131274,,,,,76710,11081,3324,1,ClubTransferHistory,2026-06-04 18:29:16,130094,Gato,do
2024-12-28,1635032,"Ferrante, Ralf",BRA,R,34,190,Fiorentina Nakło,130905,Panathinaikos,130312,,,,,70700,10100,3030,1,ClubTransferHistory,2026-06-04 18:29:53,130312,Panathinaikos,z
2024-12-28,1618828,"Trendak, Zygfryd",POL,Ś,30,220,Jeżomyszy🦔z Marsa🪐,130972,Bazofias,134124,,,,,65136,13127,3553,1,ClubTransferHistory,2026-06-04 18:29:25,130972,Jeżomyszy🦔z Marsa🪐,do
2024-12-28,1619900,"Barbero, Enrico",ITA,R,31,206,Ortan,128833,VB Wrocław,128712,,,,,11684,15621,4686,1,ClubTransferHistory,2026-06-04 18:29:51,128833,Ortan,do
2024-12-28,1634502,"Mantega, Gladson",BRA,L,30,189,E.V.L.A.,130049,Pogoń Portowcy,131768,,,,,10857,17149,4971,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2024-12-28,1625602,"Feltes, Sigmund",GER,Atakujący,31,186,FlyingDutchman,129308,Texas Flamengo,129572,,,,,9477,11965,3589,1,ClubTransferHistory,2026-06-04 18:30:24,129572,Texas Flamengo,z
2024-12-28,1632443,"Neshev, Rosen",BUL,P,30,195,VC GRAD,129878,Bazofias,134124,,,,,9356,13313,3993,1,ClubTransferHistory,2026-06-04 18:30:33,129878,VC GRAD,do
2024-12-28,1619953,"Maisto, Santrino",ITA,P,32,204,Warta Zawiercie,130562,Lance Armstrong,131718,,,,,7237,12899,3648,1,ClubTransferHistory,2026-06-04 18:29:31,131718,Lance Armstrong,z
2024-12-28,1631331,"Manev, Kostadin",BUL,Ś,31,196,Warta Zawiercie,130562,Lance Armstrong,131718,,,,,6906,11834,3358,1,ClubTransferHistory,2026-06-04 18:29:31,131718,Lance Armstrong,z
2024-12-28,1635260,"Andrade, Amílcar",BRA,R,33,206,Apan/Blumenau,130113,MKS ŁĘCZYCA,128741,,,,,6486,9266,2779,1,ClubTransferHistory,2026-06-04 18:29:44,128741,MKS ŁĘCZYCA,z
2024-12-28,1642370,"Matyga, Mateusz",POL,Ś,30,204,DragonGAYS Polska,130705,KUZEY BORU,131653,,,,,6307,7782,2334,1,ClubTransferHistory,2026-06-04 18:29:30,131653,KUZEY BORU,z
2024-12-28,1643186,"Toczyłowski, Bartosz",POL,Ś,33,198,PGE Bubisie Bździochy,130773,HHC,130381,,,,,6237,11454,3436,1,ClubTransferHistory,2026-06-04 18:29:55,130773,PGE Bubisie Bździochy,do
2024-12-28,1618130,"Kobojek, Robert",POL,Ś,35,198,Rinnegan,128838,Lance Armstrong,131718,,,,,5802,8736,2620,1,ClubTransferHistory,2026-06-04 18:30:04,128838,Rinnegan,do
2024-12-28,1618974,"Łomiński, Arkadiusz",POL,L,35,188,Arks Bucz,128755,Jastarnia gorzów,131274,,,,,5781,8258,2477,1,ClubTransferHistory,2026-06-04 18:28:18,128755,Arks Bucz,do
2024-12-28,1634495,"Januncio, Otelo",BRA,P,32,183,E.V.L.A.,130049,Dano Dream Team,130607,,,,,5688,8546,2437,1,ClubTransferHistory,2026-06-04 18:29:06,130049,E.V.L.A.,do
2024-12-27,1724770,"Rocha, Joel",BRA,R,26,185,Sesc RJ,130039,pONczek Team,130540,,,,,9468488,106104,53052,1,ClubTransferHistory,2026-06-04 18:30:11,130039,Sesc RJ,do
2024-12-27,1724750,"Majer, Adam",POL,L,26,176,Sycylijskie Cytryniaki,130704,Kotwica Kołobrzeg,128801,,,,,7197908,500574,238122,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,do
2024-12-27,1724617,"Bösel, Dündar",GER,R,26,195,GiGa GiGanT,129328,AquaSharks,128771,,,,,4239038,58516,23406,1,ClubTransferHistory,2026-06-04 18:29:17,129328,GiGa GiGanT,do
2024-12-27,1709603,"Brice, Christian",USA,L,27,180,Warriors Academy,130280,Galaxia Kwielice,130973,,,,,3112256,44208,15472,1,ClubTransferHistory,2026-06-04 18:29:15,130973,Galaxia Kwielice,z
2024-12-27,1724762,"Ficek, Maciej",POL,L,26,183,Zaksa Mszczonów,130593,!STAL NYSA,130728,,,,,632235,49577,17351,1,ClubTransferHistory,2026-06-04 18:30:45,130593,Zaksa Mszczonów,do
2024-12-27,1643275,"Borowczak, Cezariusz",POL,R,33,191,Bahadir Volley,130389,SetnSun,129144,,,,,491267,18146,5443,1,ClubTransferHistory,2026-06-04 18:30:12,129144,SetnSun,z
2024-12-27,1653031,"Süavı, Mutlu",TUR,R,30,207,Side Team,131594,Rads,131414,,,,,409705,21320,6337,1,ClubTransferHistory,2026-06-04 18:30:14,131594,Side Team,do
2024-12-27,1618233,"Prochwicz, Miron",POL,Atakujący,30,198,Ale co,128694,Przebój Wolbrom,130621,,,,,193119,13069,3920,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,z
2024-12-27,1618576,"Sokal, Artur",POL,Ś,33,191,Percolateurs VB,129168,KUZEY BORU,131653,,,,,157529,12789,3799,1,ClubTransferHistory,2026-06-04 18:29:55,129168,Percolateurs VB,do
2024-12-27,1685747,"Rangel, Tarcísio",BRA,Ś,26,216,SESI SP VÔLEI,130025,Dubai Tigers,129874,,,,,88820,6587,1883,1,ClubTransferHistory,2026-06-04 18:30:12,130025,SESI SP VÔLEI,do
2024-12-27,1710164,"Jaworowski, Franciszek",POL,P,27,180,Ukiyo Volley,129847,SSK Calisia Kalisz,131738,,,,,43504,5495,1648,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,do
2024-12-27,1617585,"Furs, Samuel",POL,Atakujący,32,194,BALIN VOLLEY,129780,Galatasaray,130257,,,,,25000,6866,2059,1,ClubTransferHistory,2026-06-04 18:28:22,129780,BALIN VOLLEY,do
2024-12-27,1626275,"Zahler, Jan-Christian",GER,P,32,204,Mija na Escada FC,134079,Senigallia Volley,128827,,,,,15749,10846,3032,1,ClubTransferHistory,2026-06-04 18:30:11,128827,Senigallia Volley,z
2024-12-27,1709731,"Castellini, Jefferson",BRA,L,27,183,SESI SP VÔLEI,130025,Hiperativis 🇧🇷,130147,,,,,7459,50572,20228,1,ClubTransferHistory,2026-06-04 18:30:12,130025,SESI SP VÔLEI,do
2024-12-27,1645363,"Jaźwiec, Ryszard",POL,R,32,180,Fc Albatros,131276,Pogoń Portowcy,131768,,,,,7330,11250,3141,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2024-12-27,1647511,"Zaława, Konstanty",POL,R,35,205,La Vida Loca,131011,KUZEY BORU,131653,,,,,6842,9784,2932,1,ClubTransferHistory,2026-06-04 18:29:30,131653,KUZEY BORU,z
2024-12-27,1625309,"Truffert, Gillett",FRA,L,29,190,Natra,129283,Jastarnia gorzów,131274,,,,,6190,8843,2652,1,ClubTransferHistory,2026-06-04 18:29:47,129283,Natra,do
2024-12-27,1724753,"Valença, Walton",BRA,R,26,198,Kodżirasy,130850,VC Bourgas,129787,,,,,5989,26223,9178,1,ClubTransferHistory,2026-06-04 18:30:32,129787,VC Bourgas,z
2024-12-27,1619614,"Korościk, Rudolf",POL,Atakujący,32,214,SiatkarskiePodlasie.pl,130565,Pampulha E.C.,130252,,,,,5883,8816,2644,1,ClubTransferHistory,2026-06-04 18:30:13,130565,SiatkarskiePodlasie.pl,do
2024-12-27,1618232,"Rydygier, Bartosz",POL,R,32,186,Ale co,128694,Montpellier Beach Volley,129070,,,,,5712,8452,2448,1,ClubTransferHistory,2026-06-04 18:29:45,129070,Montpellier Beach Volley,z
2024-12-27,1635673,"Furtado, Álvaro",BRA,P,31,208,KZN,131229,Pogoń Portowcy,131768,,,,,5416,8411,2523,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2024-12-27,1620147,"Balistreri, Martino",ITA,Ś,30,192,Sesc Flamengo RJO,128853,Galatasaray,130257,,,,,5017,7148,2047,1,ClubTransferHistory,2026-06-04 18:30:11,128853,Sesc Flamengo RJO,do
2024-12-26,1724718,"Brisseau, Tiennan",FRA,R,26,188,mordelles,129096,Sepultura,129812,,,,,9628184,144600,72300,1,ClubTransferHistory,2026-06-04 18:30:11,129812,Sepultura,z
2024-12-26,1709767,"Fumagalli, Carmelo",ITA,Ś,27,203,Omega,128851,Stocznia Gdańsk,130595,,,,,9465200,76849,29898,1,ClubTransferHistory,2026-06-04 18:30:20,130595,Stocznia Gdańsk,z
2024-12-26,1709486,"Bourdin, Georges",FRA,Ś,27,199,One Again A Bistoufly,129094,GalatasaraySK,130386,,,,,9035652,69485,27027,1,ClubTransferHistory,2026-06-04 18:29:51,129094,One Again A Bistoufly,do
2024-12-26,1724731,"Mazurkiewicz, Wiesław",POL,L,26,186,🦣 KS MAMUTY 🦣,130549,Clube Atlético Ypiranga,130138,,,,,7626778,105494,52747,1,ClubTransferHistory,2026-06-04 18:28:58,130138,Clube Atlético Ypiranga,z
2024-12-26,1724670,"Weiss, Adam",POL,L,26,187,pONczek Team,130540,PIAST Strzelce Opolskie,130555,,,,,7269584,510358,233553,1,ClubTransferHistory,2026-06-04 18:29:59,130540,pONczek Team,do
2024-12-26,1724732,"Kiciński, Aleksander",POL,L,26,177,🦣 KS MAMUTY 🦣,130549,VC Packo,130296,,,,,6738012,236712,116354,1,ClubTransferHistory,2026-06-04 18:30:34,130296,VC Packo,z
2024-12-26,1724738,"Budimir, Arnes",BIH,L,26,181,Sivass-Pol De Mare,128794,FFP Virtual Volley,130573,,,,,6645917,111947,54473,1,ClubTransferHistory,2026-06-04 18:30:14,128794,Sivass-Pol De Mare,do
2024-12-26,1724736,"Smoliński, Marian",POL,P,26,192,VB Wrocław,128712,Sepultura,129812,,,,,4889902,24027,7108,1,ClubTransferHistory,2026-06-04 18:30:11,129812,Sepultura,z
2024-12-26,1724721,"Labunda, Fabiano",ITA,Ś,26,220,Palinurense,128875,Aydın Büyükşehir Belediyesi,130414,,,,,4523751,17558,5267,1,ClubTransferHistory,2026-06-04 18:29:53,128875,Palinurense,do
2024-12-26,1724727,"Atanasov, Simeon",BUL,R,26,204,Hebar Pz,129823,Dunav_Ruse,129806,,,,,3665647,39061,13671,1,ClubTransferHistory,2026-06-04 18:29:20,129823,Hebar Pz,do
2024-12-26,1709749,"Kaczmarek, Janusz",POL,Atakujący,27,193,Krakowskie Motyle,131013,RHCP,129565,,,,,3487466,29320,10262,1,ClubTransferHistory,2026-06-04 18:30:04,129565,RHCP,z
2024-12-26,1682037,"Nowicki, Eryk",POL,R,27,206,Roma Volley,128817,Swornica Czarnowąsy,128670,,,,,3248579,33459,11362,1,ClubTransferHistory,2026-06-04 18:30:21,128670,Swornica Czarnowąsy,z
2024-12-26,1724713,"Wysocki, Piotr",INT,Ś,26,202,d team,130335,Męcikał Swornegacie,131076,,,,,2710469,25333,8866,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,do
2024-12-26,1686019,"Szostok, Jan",POL,R,26,196,NTS NAKŁO NAD NOTECIĄ,128729,Limeira Clube,130029,,,,,2196803,39753,13508,1,ClubTransferHistory,2026-06-04 18:29:35,130029,Limeira Clube,z
2024-12-26,1618435,"Danch, Klaudiusz",POL,R,30,194,👽Strażnicy Cienia👽,128711,d team,130335,,,,,1338705,25180,8813,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,z
2024-12-26,1724733,"Neto, Léo",BRA,R,26,188,Twierdza Teodorówka,130591,Young Team,128708,,,,,779318,27581,9653,1,ClubTransferHistory,2026-06-04 18:30:45,128708,Young Team,z
2024-12-26,1623215,"Assenat, Lavell",FRA,P,33,184,Ekho Team,129109,🌳Leśne Ludki🌳,131712,,,,,727701,12602,3780,1,ClubTransferHistory,2026-06-04 18:29:07,129109,Ekho Team,do
2024-12-26,1637193,"Böe, Per-Ola",INT,Atakujący,34,202,Wśćiekłe Kaczuszki,128808,Bazofias,134124,,,,,320471,14922,4476,1,ClubTransferHistory,2026-06-04 18:28:23,134124,Bazofias,z
2024-12-26,1622713,"Saint-Cricq, Barry",FRA,P,31,186,Lukoil Neftochimic,129913,Minionki Mińsk Mazowiecki,131757,,,,,197543,15401,4620,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-26,1618876,"Czupajło, Grzegorz",POL,Ś,31,201,GPT Mysłowice,128747,Bazofias,134124,,,,,110316,16109,4667,1,ClubTransferHistory,2026-06-04 18:29:18,128747,GPT Mysłowice,do
2024-12-26,1640571,"Pęksa, Waldemar",POL,Ś,32,220,Ukiyo Volley,129847,Minionki Mińsk Mazowiecki,131757,,,,,85844,17420,5226,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,do
2024-12-26,1618615,"Starostka, Jędrzej",POL,R,35,195,Bydgoszcz Spartans,128726,Nilba WRC,131756,,,,,69750,12561,3768,1,ClubTransferHistory,2026-06-04 18:28:54,128726,Bydgoszcz Spartans,do
2024-12-26,1618925,"Karkula, Borys",POL,L,30,194,Wśćiekłe Kaczuszki,128808,Pampulha E.C.,130252,,,,,66860,15064,4519,1,ClubTransferHistory,2026-06-04 18:29:53,130252,Pampulha E.C.,z
2024-12-26,1632866,"Barabankov, Todor",BUL,Ś,33,216,Lukoil Neftochimic,129913,Mad Rabbits,131753,,,,,50000,10371,3111,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-26,1622006,"Gatto, Norberto",ITA,Ś,30,218,Ukiyo Volley,129847,Volley Master,130507,,,,,42970,7442,1841,1,ClubTransferHistory,2026-06-04 18:30:40,130507,Volley Master,z
2024-12-26,1647794,"Grucela, Hipolit",POL,Ś,30,218,Ukiyo Volley,129847,Minionki Mińsk Mazowiecki,131757,,,,,39186,15188,4542,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,do
2024-12-26,1685828,"Kotev, Stoyadin",BUL,L,26,185,Sobieski Żagań,131046,III Piastowskie,130858,,,,,36942,56417,21934,1,ClubTransferHistory,2026-06-04 18:29:22,130858,III Piastowskie,z
2024-12-26,1626443,"Swatosch, Leon",GER,P,29,187,Ukiyo Volley,129847,Lukoil Neftochimic,129913,,,,,15173,13241,3972,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,do
2024-12-26,1619454,"Ryś, Krystian",POL,L,31,182,ChlopkiTeam,128606,Gumi-Misie,131244,,,,,12251,10468,3018,1,ClubTransferHistory,2026-06-04 18:29:19,131244,Gumi-Misie,z
2024-12-26,1618438,"Pabisz, Samuel",POL,Atakujący,33,205,ChlopkiTeam,128606,ALIENS VC,130342,,,,,11111,7792,2337,1,ClubTransferHistory,2026-06-04 18:28:57,128606,ChlopkiTeam,do
2024-12-26,1625568,"Hornau, Alwinus",GER,P,35,201,ВК Христов-волей,129826,ALIENS VC,130342,,,,,8994,8600,2472,1,ClubTransferHistory,2026-06-04 18:30:47,129826,ВК Христов-волей,do
2024-12-26,1643137,"Dukowicz, Gustaw",POL,P,35,182,BH STAL MIELEC,130769,Mad Rabbits,131753,,,,,8385,8550,2565,1,ClubTransferHistory,2026-06-04 18:28:24,130769,BH STAL MIELEC,do
2024-12-26,1618305,"Puczyński, Justyn",POL,Atakujący,35,191,VC GRAD,129878,ALIENS VC,130342,,,,,8129,8485,2438,1,ClubTransferHistory,2026-06-04 18:30:33,129878,VC GRAD,do
2024-12-26,1641361,"Szejn, Aleks",POL,P,33,202,Przebój Wolbrom,130621,Mad Rabbits,131753,,,,,6312,11793,3537,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2024-12-26,1622674,"Mativet, Mickaël",FRA,Atakujący,35,214,Lukoil Neftochimic,129913,ALIENS VC,130342,,,,,5804,8695,2487,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-26,1644154,"Biłka, Piotr",POL,Atakujący,34,185,Charlie’s angels,130403,Pampulha E.C.,130252,,,,,5265,9506,2746,1,ClubTransferHistory,2026-06-04 18:29:53,130252,Pampulha E.C.,z
2024-12-26,1620410,"Galimberti, Rodrigo",ITA,Ś,32,201,Palinurense,128875,Pampulha E.C.,130252,,,,,4702,9200,2640,1,ClubTransferHistory,2026-06-04 18:29:53,130252,Pampulha E.C.,z
2024-12-26,1641311,"Derwisz, Nikodem",POL,P,35,189,Zakład Karny w Strzelinie,128751,Skoczne Karakany,130767,,,,,4698,6806,2041,1,ClubTransferHistory,2026-06-04 18:30:45,128751,Zakład Karny w Strzelinie,do
2024-12-25,1682182,"Dziedzic, Bartosz",POL,Ś,27,203,Turbo Śpiochy,128578,KS Budowlani Kołacin 👷🏻,128629,,,,,8722157,81953,36148,1,ClubTransferHistory,2026-06-04 18:30:27,128578,Turbo Śpiochy,do
2024-12-25,1686263,"Łętowski, Rafał",POL,P,27,185,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,130934,Zawisza Olsztyn,128659,,,,,4975963,34319,12011,1,ClubTransferHistory,2026-06-04 18:30:46,128659,Zawisza Olsztyn,z
2024-12-25,1724686,"Lebas, Oscar",FRA,P,26,204,Ekho Team,129109,Koxy,128623,,,,,4547372,22163,34105,1,ClubTransferHistory,2026-06-04 18:29:28,128623,Koxy,z
2024-12-25,1724690,"Cagnazzo, Carlo",ITA,P,26,181,Korporacja Gwiazd Bezrobocia,128595,Magnus,130106,,,,,3880301,22192,29102,1,ClubTransferHistory,2026-06-04 18:29:38,130106,Magnus,z
2024-12-25,1710075,"Diamanti, Camillo",ITA,R,26,195,White Eagles,130785,BEAR BEER VOLLEY CLUB,129061,,,,,3529139,122921,55955,1,ClubTransferHistory,2026-06-04 18:28:23,129061,BEAR BEER VOLLEY CLUB,z
2024-12-25,1639908,"Słota, Jaromir",POL,P,32,195,OPOLE,130500,Zaksa Mszczonów,130593,,,,,3363327,13495,3811,1,ClubTransferHistory,2026-06-04 18:30:45,130593,Zaksa Mszczonów,z
2024-12-25,1724704,"Pillitteri, Renzo",ITA,L,26,181,Spanamenti Volley,128883,Gato,130094,,,,,2901012,38799,13579,1,ClubTransferHistory,2026-06-04 18:30:17,128883,Spanamenti Volley,do
2024-12-25,1682241,"Papała, Kazimierz",POL,P,27,193,Carplife 🇵🇱,130954,ECZACIBAŞI VİTRA,131655,,,,,1820842,16298,13656,1,ClubTransferHistory,2026-06-04 18:29:06,131655,ECZACIBAŞI VİTRA,z
2024-12-25,1620275,"Oddenino, Giuliano",ITA,P,31,201,Ariete Oristano,128864,Galatasaray,130257,,,,,1159493,15117,4377,1,ClubTransferHistory,2026-06-04 18:28:18,128864,Ariete Oristano,do
2024-12-25,1643246,"Żądło, Maciej",POL,Ś,33,215,White Eagle,130778,Galatasaray Daikin,131654,,,,,1046259,10547,3164,1,ClubTransferHistory,2026-06-04 18:30:43,130778,White Eagle,do
2024-12-25,1724613,"Pindel, Oliwier",POL,L,26,188,Fiorentina Nakło,130905,Niebiescy,130964,,,,,764578,29396,10288,1,ClubTransferHistory,2026-06-04 18:29:11,130905,Fiorentina Nakło,do
2024-12-25,1682078,"Mazur, Mikołaj",POL,L,27,195,Budowlani Nysa,130574,Winners Volleyball,130329,,,,,506449,22756,6610,1,ClubTransferHistory,2026-06-04 18:28:53,130574,Budowlani Nysa,do
2024-12-25,1618072,"Kaleciński, Zachariasz",POL,Ś,32,210,Shtosee volley team,128680,Rinnegan,128838,,,,,485054,9905,2760,1,ClubTransferHistory,2026-06-04 18:30:13,128680,Shtosee volley team,do
2024-12-25,1644283,"Krówka, Gracjan",POL,R,30,182,Jenga,130865,ALIENS VC,130342,,,,,403344,29324,10263,1,ClubTransferHistory,2026-06-04 18:28:15,130342,ALIENS VC,z
2024-12-25,1637455,"Vilén, Eilert",INT,R,30,208,VC Packo,130296,KUZEY BORU,131653,,,,,401325,15636,4126,1,ClubTransferHistory,2026-06-04 18:30:34,130296,VC Packo,do
2024-12-25,1619773,"Mula, Enzo",ITA,P,30,198,Giulianone Roma,128822,Big Boys Volley Team,129779,,,,,188194,16559,4967,1,ClubTransferHistory,2026-06-04 18:29:17,128822,Giulianone Roma,do
2024-12-25,1625794,"Preuss, Wilhelm",GER,Atakujący,31,188,Galatasaray,130257,Coqueirinhos VC,130132,,,,,141318,9930,2979,1,ClubTransferHistory,2026-06-04 18:28:59,130132,Coqueirinhos VC,z
2024-12-25,1625491,"Borke, Matthias",GER,R,31,197,Lukoil Neftochimic,129913,Huragan Białobrzegi,131065,,,,,91080,13412,4023,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-25,1617772,"Domaniewski, Marek",POL,Ś,32,191,Czarne plamy,128655,Lajony Kingzz,131747,,,,,74771,15109,4446,1,ClubTransferHistory,2026-06-04 18:29:31,131747,Lajony Kingzz,z
2024-12-25,1637459,"Fetahu, Per-Anders",INT,P,35,192,VC Packo,130296,VAKIFBANK SK.,131649,,,,,49410,7058,2117,1,ClubTransferHistory,2026-06-04 18:30:34,130296,VC Packo,do
2024-12-25,1646231,"Moczko, Michał",POL,P,35,205,TKKF Opoczno,131027,VC Ziębka Team,130503,,,,,21000,7726,2317,1,ClubTransferHistory,2026-06-04 18:30:34,130503,VC Ziębka Team,z
2024-12-25,1643746,"Lizik, Mikołaj",POL,Atakujący,33,189,Хасково,129828,Fiorentina Nakło,130905,,,,,9212,13948,4184,1,ClubTransferHistory,2026-06-04 18:30:48,129828,Хасково,do
2024-12-25,1620314,"Iafrate, Giangiacomo",ITA,Ś,34,218,Gepez volley,128867,Red Rockets Lüneburg,129380,,,,,7452,10142,3042,1,ClubTransferHistory,2026-06-04 18:30:03,129380,Red Rockets Lüneburg,z
2024-12-25,1618069,"Niechaj, Ignacy",POL,P,35,180,Shtosee volley team,128680,Mad Rabbits,131753,,,,,6969,9722,2916,1,ClubTransferHistory,2026-06-04 18:30:13,128680,Shtosee volley team,do
2024-12-25,1724703,"Ożarowski, Wojciech",POL,Ś,26,190,White Eagles,130785,Bazofias,134124,,,,,6653,22745,6823,1,ClubTransferHistory,2026-06-04 18:28:23,134124,Bazofias,z
2024-12-25,1637683,"Özgün, Stig-Erik",INT,R,34,208,VB Noirhat,130315,Mad Rabbits,131753,,,,,6448,12416,3724,1,ClubTransferHistory,2026-06-04 18:30:31,130315,VB Noirhat,do
2024-12-25,1619223,"Gmaj, Amadeusz",POL,Ś,33,194,KS Norwid Częstochowa,128776,Mad Rabbits,131753,,,,,6076,11248,3374,1,ClubTransferHistory,2026-06-04 18:29:30,128776,KS Norwid Częstochowa,do
2024-12-25,1644209,"Krawczak, Jeremiasz",POL,L,34,189,Saint Malo,129281,Jastarnia gorzów,131274,,,,,6018,8597,2579,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,do
2024-12-25,1647513,"Bartoszak, Hubert",POL,Atakujący,32,215,SESI SP VÔLEI,130025,Red Rockets Lüneburg,129380,,,,,5895,9203,2760,1,ClubTransferHistory,2026-06-04 18:30:12,130025,SESI SP VÔLEI,do
2024-12-25,1642849,"Macko, Emil",POL,P,34,204,MKS Dwójka Zawiercie,130900,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,130934,,,,,5578,8707,2612,1,ClubTransferHistory,2026-06-04 18:30:15,130934,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,z
2024-12-25,1619602,"Stania, Roman",POL,Atakujący,34,191,Kodżirasy,130850,Mad Rabbits,131753,,,,,5280,10369,3110,1,ClubTransferHistory,2026-06-04 18:29:28,130850,Kodżirasy,do
2024-12-25,1620025,"Bottazzi, Danilo",ITA,P,35,205,Sbarbine volley,128843,Przebój Wolbrom,130621,,,,,5135,7784,2335,1,ClubTransferHistory,2026-06-04 18:30:09,128843,Sbarbine volley,do
2024-12-25,1633048,"Mihaylov, Ivelin",BUL,Ś,34,205,Saint Malo,129281,ALIENS VC,130342,,,,,5028,7887,2366,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,do
2024-12-25,1644525,"Olik, Amadeusz",POL,Atakujący,34,205,MKS Dwójka Zawiercie,130900,Farciarze FC,128734,,,,,5016,7424,2149,1,ClubTransferHistory,2026-06-04 18:29:09,128734,Farciarze FC,z
2024-12-25,1724696,"Yanchev, Pavel",INT,L,26,181,FitaresVolley,130293,🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇,131021,,,,,3530,11115,3334,1,ClubTransferHistory,2026-06-04 18:29:12,130293,FitaresVolley,do
2024-12-25,1654877,"Czerski, Michał",POL,L,32,182,Lajony Kingzz,131747,Jastarnia gorzów,131274,,,,,3217,4702,1410,1,ClubTransferHistory,2026-06-04 18:29:31,131747,Lajony Kingzz,do
2024-12-24,1682238,"Murzeau, André",FRA,R,26,194,PowerDucks,129316,Bahadir Volley,130389,,,,,9626226,50127,20050,1,ClubTransferHistory,2026-06-04 18:29:59,129316,PowerDucks,do
2024-12-24,1724678,"Elçın, Alp",TUR,Ś,26,217,QUEERTISONEK TEAM,131147,Silent Hunter,128846,,,,,9177469,54196,21068,1,ClubTransferHistory,2026-06-04 18:30:14,128846,Silent Hunter,z
2024-12-24,1686004,"Korczak, Edward",POL,Atakujący,27,190,Ghrum,130784,VC Nysa,128645,,,,,3159534,15154,23697,1,ClubTransferHistory,2026-06-04 18:30:34,128645,VC Nysa,z
2024-12-24,1628413,"Hash, Dirk",USA,P,33,180,Volley San Marco,128999,MERVE AYDIN,131650,,,,,2983999,14764,22380,1,ClubTransferHistory,2026-06-04 18:30:40,128999,Volley San Marco,do
2024-12-24,1640686,"Kostyszyn, Olgierd",POL,Atakujący,32,212,SiatkarskiePodlasie.pl,130565,SSK Calisia Kalisz,131738,,,,,1333222,13938,4032,1,ClubTransferHistory,2026-06-04 18:30:13,130565,SiatkarskiePodlasie.pl,do
2024-12-24,1638368,"Brask, Lars-Inge",INT,R,30,192,Ninesquared,130372,Warta Zawiercie,130562,,,,,208988,14322,4296,1,ClubTransferHistory,2026-06-04 18:29:48,130372,Ninesquared,do
2024-12-24,1637519,"Liderfors, Roy",INT,P,32,200,Sporta Evere,130301,ECZACIBAŞI VİTRA,131655,,,,,115977,10489,3146,1,ClubTransferHistory,2026-06-04 18:30:18,130301,Sporta Evere,do
2024-12-24,1631383,"Markovski, Gencho",BUL,R,33,185,Лудогорец Разград,129790,SESI SP VÔLEI,130025,,,,,90494,15173,4551,1,ClubTransferHistory,2026-06-04 18:30:47,129790,Лудогорец Разград,do
